position_code,skill_id,skill_score
"Patternmakers, Metal and Plastic",Time Management,2.88
"Patternmakers, Metal and Plastic",Time Management,2.5
"Patternmakers, Metal and Plastic",Management of Financial Resources,1.25
"Patternmakers, Metal and Plastic",Management of Financial Resources,0.25
"Patternmakers, Metal and Plastic",Management of Material Resources,1.38
"Patternmakers, Metal and Plastic",Management of Material Resources,0.38
"Patternmakers, Metal and Plastic",Management of Personnel Resources,2.0
"Patternmakers, Metal and Plastic",Management of Personnel Resources,1.75
Foundry Mold and Coremakers,Reading Comprehension,2.12
Foundry Mold and Coremakers,Reading Comprehension,1.88
Foundry Mold and Coremakers,Active Listening,2.75
Foundry Mold and Coremakers,Active Listening,2.25
Foundry Mold and Coremakers,Writing,1.88
Foundry Mold and Coremakers,Writing,1.62
Foundry Mold and Coremakers,Speaking,2.62
Foundry Mold and Coremakers,Speaking,1.88
Foundry Mold and Coremakers,Mathematics,1.88
Foundry Mold and Coremakers,Mathematics,1.62
Foundry Mold and Coremakers,Science,1.25
Foundry Mold and Coremakers,Science,0.25
Foundry Mold and Coremakers,Critical Thinking,2.88
Foundry Mold and Coremakers,Critical Thinking,2.5
Foundry Mold and Coremakers,Active Learning,2.25
Foundry Mold and Coremakers,Active Learning,1.75
Foundry Mold and Coremakers,Learning Strategies,2.0
Foundry Mold and Coremakers,Learning Strategies,1.38
Foundry Mold and Coremakers,Monitoring,3.12
Foundry Mold and Coremakers,Monitoring,2.62
Foundry Mold and Coremakers,Social Perceptiveness,2.25
Foundry Mold and Coremakers,Social Perceptiveness,2.12
Foundry Mold and Coremakers,Coordination,2.5
Foundry Mold and Coremakers,Coordination,2.5
Foundry Mold and Coremakers,Persuasion,1.88
Foundry Mold and Coremakers,Persuasion,1.25
Foundry Mold and Coremakers,Negotiation,1.88
Foundry Mold and Coremakers,Negotiation,1.12
Foundry Mold and Coremakers,Instructing,2.25
Foundry Mold and Coremakers,Instructing,2.12
Foundry Mold and Coremakers,Service Orientation,2.0
Foundry Mold and Coremakers,Service Orientation,1.25
Foundry Mold and Coremakers,Complex Problem Solving,2.62
Foundry Mold and Coremakers,Complex Problem Solving,2.0
Foundry Mold and Coremakers,Operations Analysis,1.75
Foundry Mold and Coremakers,Operations Analysis,0.88
Foundry Mold and Coremakers,Technology Design,1.5
Foundry Mold and Coremakers,Technology Design,0.5
Foundry Mold and Coremakers,Equipment Selection,2.12
Foundry Mold and Coremakers,Equipment Selection,1.5
Foundry Mold and Coremakers,Installation,1.0
Foundry Mold and Coremakers,Installation,0.0
Foundry Mold and Coremakers,Programming,1.0
Foundry Mold and Coremakers,Programming,0.0
Foundry Mold and Coremakers,Operations Monitoring,2.75
Foundry Mold and Coremakers,Operations Monitoring,2.38
Foundry Mold and Coremakers,Operation and Control,2.5
Foundry Mold and Coremakers,Operation and Control,2.25
Foundry Mold and Coremakers,Equipment Maintenance,2.0
Foundry Mold and Coremakers,Equipment Maintenance,1.12
Foundry Mold and Coremakers,Troubleshooting,2.38
Foundry Mold and Coremakers,Troubleshooting,2.12
Foundry Mold and Coremakers,Repairing,2.0
Foundry Mold and Coremakers,Repairing,1.25
Foundry Mold and Coremakers,Quality Control Analysis,2.5
Foundry Mold and Coremakers,Quality Control Analysis,2.38
Foundry Mold and Coremakers,Judgment and Decision Making,2.88
Foundry Mold and Coremakers,Judgment and Decision Making,2.25
Foundry Mold and Coremakers,Systems Analysis,1.75
Foundry Mold and Coremakers,Systems Analysis,1.0
Foundry Mold and Coremakers,Systems Evaluation,1.88
Foundry Mold and Coremakers,Systems Evaluation,1.0
Foundry Mold and Coremakers,Time Management,2.75
Foundry Mold and Coremakers,Time Management,2.5
Foundry Mold and Coremakers,Management of Financial Resources,1.5
Foundry Mold and Coremakers,Management of Financial Resources,0.5
Foundry Mold and Coremakers,Management of Material Resources,1.62
Foundry Mold and Coremakers,Management of Material Resources,0.62
Foundry Mold and Coremakers,Management of Personnel Resources,2.0
Foundry Mold and Coremakers,Management of Personnel Resources,1.62
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Reading Comprehension,3.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Reading Comprehension,3.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Active Listening,3.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Active Listening,3.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Writing,2.62
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Writing,2.5
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Speaking,3.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Speaking,2.38
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Mathematics,2.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Mathematics,2.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Science,1.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Science,0.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Critical Thinking,3.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Critical Thinking,2.62
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Active Learning,2.88
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Active Learning,2.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Learning Strategies,2.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Learning Strategies,2.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Monitoring,3.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Monitoring,3.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Social Perceptiveness,2.88
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Social Perceptiveness,2.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Coordination,2.38
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Coordination,2.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Persuasion,2.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Persuasion,2.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Negotiation,2.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Negotiation,2.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Instructing,2.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Instructing,2.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Service Orientation,2.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Service Orientation,1.62
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Complex Problem Solving,2.75
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Complex Problem Solving,2.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Operations Analysis,1.88
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Operations Analysis,1.62
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Technology Design,1.38
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Technology Design,0.5
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Equipment Selection,2.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Equipment Selection,2.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Installation,2.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Installation,1.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Programming,1.38
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Programming,0.5
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Operations Monitoring,3.38
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Operations Monitoring,3.88
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Operation and Control,3.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Operation and Control,3.75
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Equipment Maintenance,2.75
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Equipment Maintenance,2.75
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Troubleshooting,2.88
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Troubleshooting,2.75
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Repairing,2.88
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Repairing,2.62
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Quality Control Analysis,3.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Quality Control Analysis,3.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Judgment and Decision Making,2.75
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Judgment and Decision Making,2.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Systems Analysis,1.62
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Systems Analysis,1.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Systems Evaluation,2.12
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Systems Evaluation,1.75
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Time Management,3.0
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Time Management,2.38
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Management of Financial Resources,1.5
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Management of Financial Resources,0.62
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Management of Material Resources,1.5
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Management of Material Resources,0.5
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Management of Personnel Resources,2.25
"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",Management of Personnel Resources,2.12
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Reading Comprehension,3.0
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Reading Comprehension,3.0
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Active Listening,3.0
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Active Listening,3.0
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Writing,2.75
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Writing,2.75
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Speaking,3.0
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Speaking,2.88
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Mathematics,2.25
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Mathematics,2.12
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Science,1.25
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Science,0.38
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Critical Thinking,3.0
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Critical Thinking,3.12
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Active Learning,2.88
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Active Learning,2.88
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Learning Strategies,2.38
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Learning Strategies,2.75
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Monitoring,3.12
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Monitoring,3.0
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Social Perceptiveness,3.0
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Social Perceptiveness,2.38
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Coordination,2.88
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Coordination,2.88
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Persuasion,2.38
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Persuasion,2.38
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Negotiation,2.25
"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Negotiation,2.12
